Image,eventlink_URL,eventlink,support,venuelink_URL,venuelink,City,Field
,https://www.songkick.com/concerts/40591835-jake-blount-at-hotel-cafe,Jake Blount,,https://www.songkick.com/venues/90-hotel-cafe,The Hotel Cafe (Main Stage),"Hollywood, CA, US ","
        <time datetime=""2022-11-19""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40591835-jake-blount-at-hotel-cafe"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/10072389/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""Jake Blount live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40591835-jake-blount-at-hotel-cafe"">
                <span>
                  <strong>Jake Blount</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/90-hotel-cafe"">The Hotel Cafe (Main Stage)</a></span>,
              <span>
                <span class=""city-name"">Hollywood, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40591835-jake-blount-at-hotel-cafe"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Jake Blount"",""url"":""https://www.songkick.com/concerts/40591835-jake-blount-at-hotel-cafe?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/10072389/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Hollywood"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""1623 1/2 N. Cahuenga Blvd."",""postalCode"":""90028""},""name"":""The Hotel Cafe (Main Stage)"",""sameAs"":""http://www.hotelcafe.com"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.10044,""longitude"":-118.32983}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""Jake Blount"",""sameAs"":""https://www.songkick.com/artists/10072389-jake-blount?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Jake Blount at The Hotel Cafe (Main Stage) at 2022-11-19"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40591835-jake-blount-at-hotel-cafe?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
,https://www.songkick.com/concerts/40439904-hayley-and-the-crushers-at-sardine,Hayley and the Crushers,,https://www.songkick.com/venues/4371930-sardine,The Sardine,"San Pedro, CA, US ","
        <time datetime=""2022-11-19""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40439904-hayley-and-the-crushers-at-sardine"" class=""thumb"">
              <img src=""//assets.sk-static.com/assets/images/default_images/large_avatar/default-artist.a8e9d06fcef5440088394dacafbcf19a.png"" data-src=""//images.sk-static.com/images/media/profile_images/artists/8836159/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyload"" alt=""Hayley and the Crushers live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40439904-hayley-and-the-crushers-at-sardine"">
                <span>
                  <strong>Hayley and the Crushers</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/4371930-sardine"">The Sardine</a></span>,
              <span>
                <span class=""city-name"">San Pedro, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40439904-hayley-and-the-crushers-at-sardine"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Hayley and the Crushers"",""url"":""https://www.songkick.com/concerts/40439904-hayley-and-the-crushers-at-sardine?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/8836159/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""San Pedro"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""1101 S Pacific Ave"",""postalCode"":""90731""},""name"":""The Sardine"",""sameAs"":null,""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.73406,""longitude"":-118.28825}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""Hayley and the Crushers"",""sameAs"":""https://www.songkick.com/artists/8836159-hayley-and-the-crushers?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Hayley and the Crushers at The Sardine at 2022-11-19"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40439904-hayley-and-the-crushers-at-sardine?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/6353139/large_avatar,https://www.songkick.com/concerts/40691701-love-fiend-at-permanent-records-roadhouse,Love Fiend,fuckwolf and Tube Alloys,https://www.songkick.com/venues/4370974-permanent-records-roadhouse,Permanent Records Roadhouse,"Los Angeles (LA), CA, US ","
        <time datetime=""2022-11-19""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40691701-love-fiend-at-permanent-records-roadhouse"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/6353139/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/6353139/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""Love Fiend live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40691701-love-fiend-at-permanent-records-roadhouse"">
                <span>
                  <strong>Love Fiend</strong>
                    <span class=""support"">fuckwolf and Tube Alloys</span>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/4370974-permanent-records-roadhouse"">Permanent Records Roadhouse</a></span>,
              <span>
                <span class=""city-name"">Los Angeles (LA), CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40691701-love-fiend-at-permanent-records-roadhouse"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Love Fiend"",""url"":""https://www.songkick.com/concerts/40691701-love-fiend-at-permanent-records-roadhouse?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/6353139/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Los Angeles (LA)"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""1906 Cypress Ave."",""postalCode"":""90065""},""name"":""Permanent Records Roadhouse"",""sameAs"":""http://www.permanentrecordsla.com"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.10085,""longitude"":-118.23509}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""Love Fiend"",""sameAs"":""https://www.songkick.com/artists/6353139-love-fiend?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""fuckwolf"",""sameAs"":""https://www.songkick.com/artists/639403-fuckwolf?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Tube Alloys"",""sameAs"":""https://www.songkick.com/artists/10238477-tube-alloys?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Love Fiend at Permanent Records Roadhouse at 2022-11-19"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40691701-love-fiend-at-permanent-records-roadhouse?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/185274/large_avatar,https://www.songkick.com/concerts/40357140-planets-at-segerstrom-hall-segerstrom-center-for-the-arts,The Planets,,https://www.songkick.com/venues/1632033-segerstrom-hall-segerstrom-center-for-the-arts,"Segerstrom Hall, Segerstrom Center for the Arts","Costa Mesa, CA, US ","
        <time datetime=""2022-11-19T20:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40357140-planets-at-segerstrom-hall-segerstrom-center-for-the-arts"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/185274/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/185274/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""The Planets live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40357140-planets-at-segerstrom-hall-segerstrom-center-for-the-arts"">
                <span>
                  <strong>The Planets</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/1632033-segerstrom-hall-segerstrom-center-for-the-arts"">Segerstrom Hall, Segerstrom Center for the Arts</a></span>,
              <span>
                <span class=""city-name"">Costa Mesa, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40357140-planets-at-segerstrom-hall-segerstrom-center-for-the-arts"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""The Planets"",""url"":""https://www.songkick.com/concerts/40357140-planets-at-segerstrom-hall-segerstrom-center-for-the-arts?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/185274/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Costa Mesa"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""600 Town Center Dr."",""postalCode"":""92626""},""name"":""Segerstrom Hall, Segerstrom Center for the Arts"",""sameAs"":""http://www.scfta.org"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.69231,""longitude"":-117.88103}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19T20:00:00-0800"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""The Planets"",""sameAs"":""https://www.songkick.com/artists/185274-planets?utm_medium=organic\u0026utm_source=microformat""}],""description"":""The Planets at Segerstrom Hall, Segerstrom Center for the Arts at 2022-11-19T20:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40357140-planets-at-segerstrom-hall-segerstrom-center-for-the-arts?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/5905834/large_avatar,https://www.songkick.com/concerts/40375675-immediate-family-at-canyon-montclair,Immediate Family,Zack Kirkorian,https://www.songkick.com/venues/4114004-canyon-montclair,The Canyon Montclair,"Montclair, CA, US ","
        <time datetime=""2022-11-19T18:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40375675-immediate-family-at-canyon-montclair"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/5905834/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/5905834/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""Immediate Family live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40375675-immediate-family-at-canyon-montclair"">
                <span>
                  <strong>Immediate Family</strong>
                    <span class=""support"">Zack Kirkorian</span>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/4114004-canyon-montclair"">The Canyon Montclair</a></span>,
              <span>
                <span class=""city-name"">Montclair, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40375675-immediate-family-at-canyon-montclair"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Immediate Family"",""url"":""https://www.songkick.com/concerts/40375675-immediate-family-at-canyon-montclair?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/5905834/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Montclair"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""5060 E. Montclair Plaza, Unit 2020"",""postalCode"":""91764""},""name"":""The Canyon Montclair"",""sameAs"":""https://wheremusicmeetsthesoul.com/canyon-montclair/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.08628,""longitude"":-117.69479}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19T18:00:00-0800"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""Immediate Family"",""sameAs"":""https://www.songkick.com/artists/5905834-immediate-family?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Zack Kirkorian"",""sameAs"":""https://www.songkick.com/artists/10118485-zack-kirkorian?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Immediate Family at The Canyon Montclair at 2022-11-19T18:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40375675-immediate-family-at-canyon-montclair?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/8951894/large_avatar,https://www.songkick.com/concerts/40455206-beatles-vs-stones-a-musical-showdown-at-coach-house,Beatles vs Stones- A Musical Showdown,,https://www.songkick.com/venues/627-coach-house,Coach House,"San Juan Capistrano, CA, US ","
        <time datetime=""2022-11-19T20:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40455206-beatles-vs-stones-a-musical-showdown-at-coach-house"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/8951894/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/8951894/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""Beatles vs Stones- A Musical Showdown live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40455206-beatles-vs-stones-a-musical-showdown-at-coach-house"">
                <span>
                  <strong>Beatles vs Stones- A Musical Showdown</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/627-coach-house"">Coach House</a></span>,
              <span>
                <span class=""city-name"">San Juan Capistrano, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40455206-beatles-vs-stones-a-musical-showdown-at-coach-house"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Beatles vs Stones- A Musical Showdown"",""url"":""https://www.songkick.com/concerts/40455206-beatles-vs-stones-a-musical-showdown-at-coach-house?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/8951894/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""San Juan Capistrano"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""33157 Camino Capistrano"",""postalCode"":""92675""},""name"":""Coach House"",""sameAs"":""http://www.thecoachhouse.com/"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.48204,""longitude"":-117.67143}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19T20:00:00-0800"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""Beatles vs Stones- A Musical Showdown"",""sameAs"":""https://www.songkick.com/artists/8951894-beatles-vs-stones-a-musical-showdown?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Beatles vs Stones- A Musical Showdown at Coach House at 2022-11-19T20:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40455206-beatles-vs-stones-a-musical-showdown-at-coach-house?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/135101/large_avatar,https://www.songkick.com/concerts/40548723-april-verch-at-coffee-gallery-backstage,April Verch,,https://www.songkick.com/venues/600746-coffee-gallery-backstage,Coffee Gallery Backstage,"Altadena, CA, US ","
        <time datetime=""2022-11-19""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40548723-april-verch-at-coffee-gallery-backstage"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/135101/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/135101/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""April Verch live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40548723-april-verch-at-coffee-gallery-backstage"">
                <span>
                  <strong>April Verch</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/600746-coffee-gallery-backstage"">Coffee Gallery Backstage</a></span>,
              <span>
                <span class=""city-name"">Altadena, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40548723-april-verch-at-coffee-gallery-backstage"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""April Verch"",""url"":""https://www.songkick.com/concerts/40548723-april-verch-at-coffee-gallery-backstage?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/135101/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Altadena"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""2029 N. Lake Ave."",""postalCode"":""91001""},""name"":""Coffee Gallery Backstage"",""sameAs"":""http://www.coffeegallery.com"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.18067,""longitude"":-118.13187}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""April Verch"",""sameAs"":""https://www.songkick.com/artists/135101-april-verch?utm_medium=organic\u0026utm_source=microformat""}],""description"":""April Verch at Coffee Gallery Backstage at 2022-11-19"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40548723-april-verch-at-coffee-gallery-backstage?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/10151560/large_avatar,https://www.songkick.com/concerts/40557021-angel-parilli-at-w-hollywood-hotel,Angel Parilli,,https://www.songkick.com/venues/3304179-w-hollywood-hotel,W Hollywood Hotel (The Loft),"Hollywood, CA, US ","
        <time datetime=""2022-11-19T21:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40557021-angel-parilli-at-w-hollywood-hotel"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/10151560/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/10151560/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""Angel Parilli live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40557021-angel-parilli-at-w-hollywood-hotel"">
                <span>
                  <strong>Angel Parilli</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/3304179-w-hollywood-hotel"">W Hollywood Hotel (The Loft)</a></span>,
              <span>
                <span class=""city-name"">Hollywood, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40557021-angel-parilli-at-w-hollywood-hotel"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Angel Parilli"",""url"":""https://www.songkick.com/concerts/40557021-angel-parilli-at-w-hollywood-hotel?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/10151560/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Hollywood"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""6250 Hollywood Blvd."",""postalCode"":""90028""},""name"":""W Hollywood Hotel (The Loft)"",""sameAs"":null,""geo"":{""@type"":""GeoCoordinates"",""latitude"":34.10098,""longitude"":-118.32592}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19T21:00:00-0800"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""Angel Parilli"",""sameAs"":""https://www.songkick.com/artists/10151560-angel-parilli?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Angel Parilli at W Hollywood Hotel (The Loft) at 2022-11-19T21:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40557021-angel-parilli-at-w-hollywood-hotel?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/10172351/large_avatar,https://www.songkick.com/concerts/40564494-ali-angel-at-torrance-cultural-arts-center,Ali Angel,,https://www.songkick.com/venues/31230-torrance-cultural-arts-center,Torrance Cultural Arts Center,"Torrance, CA, US ","
        <time datetime=""2022-11-19""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40564494-ali-angel-at-torrance-cultural-arts-center"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/10172351/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/10172351/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""Ali Angel live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40564494-ali-angel-at-torrance-cultural-arts-center"">
                <span>
                  <strong>Ali Angel</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/31230-torrance-cultural-arts-center"">Torrance Cultural Arts Center</a></span>,
              <span>
                <span class=""city-name"">Torrance, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40564494-ali-angel-at-torrance-cultural-arts-center"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Ali Angel"",""url"":""https://www.songkick.com/concerts/40564494-ali-angel-at-torrance-cultural-arts-center?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/10172351/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Torrance"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""Civic Center Drive"",""postalCode"":""90501""},""name"":""Torrance Cultural Arts Center"",""sameAs"":""http://www.torranceca.gov/9009.htm"",""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.84062,""longitude"":-118.34287}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""Ali Angel"",""sameAs"":""https://www.songkick.com/artists/10172351-ali-angel?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Ali Angel at Torrance Cultural Arts Center at 2022-11-19"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40564494-ali-angel-at-torrance-cultural-arts-center?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
https://images.sk-static.com/images/media/profile_images/artists/9753899/large_avatar,https://www.songkick.com/concerts/40583140-septimo-angel-at-bricks-rock-bar,Septimo Angel and Suenos Oscuros,,https://www.songkick.com/venues/4465363-bricks-rock-bar,Bricks Rock Bar,"Maywood, CA, US ","
        <time datetime=""2022-11-19T08:00:00-0800""></time>

        <div class=""event-details-wrapper"">
          <div class=""image-wrapper"">
            <a href=""/concerts/40583140-septimo-angel-at-bricks-rock-bar"" class=""thumb"">
              <img src=""//images.sk-static.com/images/media/profile_images/artists/9753899/large_avatar"" data-src=""//images.sk-static.com/images/media/profile_images/artists/9753899/large_avatar"" width=""48"" height=""48"" class=""artist-profile-image artist lazyloaded"" alt=""Septimo Angel live"">
            </a>
          </div>

          <div class=""artists-venue-location-wrapper"">
            
            

            <p class=""artists"">
              <a class=""event-link"" href=""/concerts/40583140-septimo-angel-at-bricks-rock-bar"">
                <span>
                  <strong>Septimo Angel and Suenos Oscuros</strong>
                </span>
              </a>
            </p>

            <p class=""location"">
                <span><a class=""venue-link"" href=""/venues/4465363-bricks-rock-bar"">Bricks Rock Bar</a></span>,
              <span>
                <span class=""city-name"">Maywood, CA, US </span>
              </span>
            </p>
          </div>

          <a class=""event-link chevron-wrapper"" href=""/concerts/40583140-septimo-angel-at-bricks-rock-bar"">
            <i class=""chevron""></i>
          </a>
        </div>

        <div class=""microformat"">
          <script type=""application/ld+json"">[{""@context"":""http://schema.org"",""@type"":""MusicEvent"",""name"":""Septimo Angel"",""url"":""https://www.songkick.com/concerts/40583140-septimo-angel-at-bricks-rock-bar?utm_medium=organic\u0026utm_source=microformat"",""image"":""media/profile_images/artists/9753899/huge_avatar"",""location"":{""@type"":""Place"",""address"":{""@type"":""PostalAddress"",""addressLocality"":""Maywood"",""addressCountry"":""US"",""addressRegion"":""CA"",""streetAddress"":""3626 Fruitland av"",""postalCode"":""90270""},""name"":""Bricks Rock Bar"",""sameAs"":null,""geo"":{""@type"":""GeoCoordinates"",""latitude"":33.99597,""longitude"":-118.19882}},""eventStatus"":""https://schema.org/EventScheduled"",""startDate"":""2022-11-19T08:00:00-0800"",""endDate"":""2022-11-19"",""performer"":[{""@type"":""MusicGroup"",""name"":""Septimo Angel"",""sameAs"":""https://www.songkick.com/artists/9753899-septimo-angel?utm_medium=organic\u0026utm_source=microformat""},{""@type"":""MusicGroup"",""name"":""Suenos Oscuros"",""sameAs"":""https://www.songkick.com/artists/9094139-suenos-oscuros?utm_medium=organic\u0026utm_source=microformat""}],""description"":""Septimo Angel and Suenos Oscuros at Bricks Rock Bar at 2022-11-19T08:00:00-0800"",""offers"":[{""@type"":""Offer"",""url"":""http://www.songkick.com/concerts/40583140-septimo-angel-at-bricks-rock-bar?utm_medium=organic\u0026utm_source=microformat""}]}]</script>
        </div>
      "
